date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall
2021-01-22,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,658,43,,,,,,,,,,,,3,,,,0.0368,,17.210108953228218,,0.635121079912,0.7519637728580002,,,,2
2021-01-23,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,659,43,,,,,,,,,,,,1,,,,0.0383,,15.886254418364508,,0.641100037385,0.7848788126550001,,,,2
2021-01-24,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,660,43,,,,,,,,,,,,1,,,,0.0315,,17.210108953228218,,0.648817147537,0.8057450856129998,,,,2
2021-01-25,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,660,43,,,,,,,,,,,,0,,,,0.0318,,13.238545348637091,,0.658642259757,0.8202293280930001,,,,2
2021-01-26,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,667,43,,,,,,,,,,,,7,,,,0.0318,,18.533963488091928,,0.670052764922,0.845802912438,,,,2
2021-01-27,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,667,43,,,,,,,,,,,,0,,,,0.0318,,18.533963488091928,,0.68269644635,0.86524700677,,,,2
2021-01-28,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,667,43,,,,,8,4,,,,,,0,,,,0.0288,,15.886254418364508,,0.6963818011540001,0.8786168932059998,,,,2
2021-01-29,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,667,43,,,,,,,,,,,,0,,,,0.0109,,11.914690813773383,,0.7109532588959999,0.891730983754,,,,2
2021-01-30,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,669,43,,,,,,,,,,,,2,,,,0.0077,,13.238545348637091,,0.7263789000509999,0.9045984927990001,,,,2
2021-01-31,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,669,43,,,,,,,,,,,,0,,,,0.0077,,11.914690813773383,,0.742510777962,0.917262128848,,,,2
2021-02-01,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,672,43,,,,,,,,,,,,3,,,,0.0,,15.886254418364508,,0.759227113576,0.9355305491839998,,,,2
2021-02-02,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,672,43,,,,,,,,,,,,0,,,,0.0,,6.6192726743185455,,0.776440605386,0.9594289555739999,,,,1
2021-02-03,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,672,43,,,,,,,,,,,,0,,,,0.0,,6.6192726743185455,,0.795521715898,0.9827882268920002,,,,1
2021-02-04,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,672,43,,,,,6,2,,,,,,0,,,,0.002,,6.6192726743185455,,0.815949384032,1.0057587804979997,,,,1
2021-02-05,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,672,43,,,,,,,,,,,,0,1975,1994,,0.002,,6.6192726743185455,,0.837504935332,1.0110832342080003,,,,1
2021-02-06,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,675,43,,,,,,,,,,,,3,,,,0.015,,7.943127209182254,,0.860565116277,1.039067349523,,,,1
2021-02-07,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,675,43,,,,,,,,,,,,0,,,,0.015,,7.943127209182254,,0.88500367031,1.04933305472,,,,1
2021-02-08,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,675,43,,,,,,,,,,,,0,,,,0.015,,3.971563604591127,,0.911486093325,1.059008745775,,,,1
2021-02-09,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,675,43,,,,,,,,,,,,0,,,,0.015,,3.971563604591127,,0.9395657039569999,1.0682233684730003,,,,1
2021-02-10,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,675,43,,,,,,,,,,,,0,1975,2424,,0.0293,,3.971563604591127,,0.969208214422,1.0769868208480002,,,,1
2021-02-11,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,676,43,,,,,4,1,,,,,,1,1975,2700,,0.0273,,5.295418139454836,,1.00048538215,1.07950488563,,,,1
2021-02-12,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,678,43,,,,,,,,,,,,2,,,,0.0335,,7.943127209182254,,1.03293645547,1.0816840730500001,,,,1
2021-02-13,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,678,43,,,,,,,,,,,,0,,,,0.0205,,3.971563604591127,,1.0658439610200001,1.07795799715,,,,1
2021-02-14,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,679,43,,,,,,,,,,,,1,,,,0.0205,,5.295418139454836,,1.0988043952700002,1.0742166420499997,,,,1
2021-02-15,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,679,43,,,,,,,,,,,,0,,,,0.0205,,5.295418139454836,,1.1308113090799998,1.0996180580500003,,,,1
2021-02-16,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,679,43,,,,,,,,,,,,0,1975,3283,,0.0218,,5.295418139454836,,1.16082865223,1.05631178132,,,,1
2021-02-17,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,679,43,,,,,,,,,,,,0,1975,3493,,0.0075,,5.295418139454836,,1.18834379387,1.0252748333399997,,,,1
2021-02-18,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,680,43,,,,,3,,,,,,,1,1975,3576,,0.0075,,5.295418139454836,,1.2137365822600001,0.9948505559699998,,,,1
2021-02-19,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,682,43,,,,,,,,,,,,2,1975,3593,,0.0113,,5.295418139454836,,1.23630026682,0.9652429705200001,,,,1
2021-02-20,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,686,43,,,,,,,,,,,,4,,,,0.0208,,10.590836278909672,,1.25585281535,0.9967941439400003,,,,2
2021-02-21,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,685,43,,,,,,,,,,,,0,,,,0.0208,,9.266981744045964,,1.27250717566,0.9878399102300004,,,,1
2021-02-22,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,685,43,,,,,,,,,,,,0,,,,0.0208,,9.266981744045964,,1.2861836872,0.9763494558100001,,,,2
2021-02-23,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,685,43,,,,,,,,,,,,0,,,,0.0195,,9.266981744045964,,1.2971014949600002,0.9746540430600001,,,,2
2021-02-24,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,698,43,,,,,,,,,,,,13,1975,3726,,0.021,,26.477090697274182,,1.3055524508399998,0.9759138869200001,,,,3
2021-02-25,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,698,43,,,,,4,,,,,,,0,,,,0.021,,25.153236162410476,,1.3116891380700002,0.9865052308599997,,,,3
2021-02-26,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,697,44,,,,,,,,,,,,0,1975,3983,,0.011000000000000001,,22.505527092683053,,1.31607093208,0.9988346717199998,,,,2
2021-02-27,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,697,44,,,,,,,,,,,,0,,,,,,17.210108953228218,,1.3188108809299999,1.0118598408400004,,,,2
2021-02-28,USA,NM,Sierra County,35051,,,iso1:us#iso2:us-nm#fips:35051,698,44,,,,,,,,,,,,1,,,,,,18.533963488091928,,1.3182424525299998,1.0328675178500002,,,,2
2020-01-22,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-23,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-24,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-25,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-26,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-27,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-28,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-29,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-30,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-01-31,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-01,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-02,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-03,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-04,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-05,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-06,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-07,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-08,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-09,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-10,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-11,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-12,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-13,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-14,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-15,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-16,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-17,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-18,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-19,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-20,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-21,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-22,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-23,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-24,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-25,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-26,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-27,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-28,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-02-29,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-01,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-02,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-03,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-04,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-05,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-06,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-07,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-08,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-09,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-10,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0
2020-03-11,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,2,,,,0.3333,,1.7173425840853862,,,,,,,3
2020-03-12,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.3333,,1.7173425840853862,,1.5332546918,1.14510073575,,,,3
2020-03-13,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.4762,,1.7173425840853862,,1.5477921265,1.14090413983,,,,3
2020-03-14,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.4071,,1.7173425840853862,,1.56471581401,1.13601869206,,,,3
2020-03-15,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.3257,,1.7173425840853862,,1.58419300957,1.1303961100100002,,,,3
2020-03-16,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.2714,,1.7173425840853862,,1.60609766284,1.12407278128,,,,3
2020-03-17,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.2469,,1.7173425840853862,,1.63038365079,1.1170620204399995,,,,3
2020-03-18,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.1041,,0.0,,1.6570200026299997,1.1093727679900007,,,,0
2020-03-19,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.1041,,0.0,,1.68535481086,1.1011932134,,,,0
2020-03-20,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0429,,0.0,,1.71480438635,1.0926918532399998,,,,0
2020-03-21,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0347,,0.0,,1.74470670694,1.1764358398899997,,,,0
2020-03-22,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0347,,0.0,,1.7740153019099998,1.2372572095899999,,,,0
2020-03-23,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0347,,0.0,,1.8018800948,1.29272186637,,,,0
2020-03-24,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0204,,0.0,,1.82710396819,1.3316283828500002,,,,0
2020-03-25,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0204,,0.0,,1.8512027850900001,1.3535391671000003,,,,0
2020-03-26,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0204,,0.0,,1.8708421136000002,1.3651902893799996,,,,0
2020-03-27,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0204,,0.0,,1.8850386135400001,1.3668656155399999,,,,0
2020-03-28,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0,,0.0,,1.893195664,1.35296387252,,,,0
2020-03-29,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,2,0,,,,,,,,,,,,0,,,,0.0,,0.0,,1.8951382892900002,1.3350825768199996,,,,0
2020-03-30,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,3,0,,,,,,,,,,,,1,,,,0.0204,,0.8586712920426931,,1.89186901093,1.3129323254299996,,,,0
2020-03-31,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,3,0,,,,,,,,,,,,0,,,,0.0383,,0.8586712920426931,,1.88340965113,1.28650681879,,,,0
2020-04-01,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,3,0,,,,,,,,,,,,0,,,,0.0383,,0.8586712920426931,,1.87027532558,1.2498838531499998,,,,0
2020-04-02,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,4,0,,,,,,,,,,,,1,,,,0.0621,,1.7173425840853862,,1.8537115961200001,1.21425087113,,,,3
2020-04-03,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,4,0,,,,,,,,,,,,0,,,,0.0621,,1.7173425840853862,,1.83344515813,1.179686769,,,,3
2020-04-04,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,4,0,,,,,,,,,,,,0,,,,0.0696,,1.7173425840853862,,1.81063432823,1.1574041749400004,,,,3
2020-04-05,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,5,0,,,,,,,,,,,,1,,,,0.0696,,2.5760138761280795,,1.78584848368,1.1241447131100004,,,,3
2020-04-06,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,5,0,,,,,,,,,,,,0,,,,0.0492,,1.7173425840853862,,1.7596283223900002,1.0970728055399994,,,,3
2020-04-07,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,5,0,,,,,,,,,,,,0,,,,0.0551,,1.7173425840853862,,1.7323822243200002,1.0760705631099996,,,,3
2020-04-08,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,7,0,,,,,,,,,,,,2,,,,0.0681,,3.4346851681707724,,1.7041280192299997,1.0322653253500005,,,,3
2020-04-09,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,9,0,,,,,,,,,,,,2,,,,0.0729,,4.293356460213466,,1.6747360999599998,0.98878851737,,,,3
2020-04-10,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,10,0,,,,,,,,,,,,1,,,,0.0755,,5.152027752256159,,1.64412101398,0.9572118125900002,,,,3
2020-04-11,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,11,0,,,,,,,,,,,,1,,,,0.0838,,6.010699044298852,,1.61199175361,0.9607132284600004,,,,3
2020-04-12,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,12,0,,,,,,,,,,,,1,,,,0.0838,,6.010699044298852,,1.5781375763499998,0.9300715687900005,,,,3
2020-04-13,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,14,0,,,,,,,,,,,,2,,,,0.1553,,7.728041628384239,,1.54240677947,0.8999716425500004,,,,3
2020-04-14,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,15,0,,,,,,,,,,,,1,,,,0.1553,,8.586712920426931,,1.50472673824,0.8877549227500001,,,,3
2020-04-15,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,16,0,,,,,,,,,,,,1,,,,0.2018,,7.728041628384239,,1.4650888141299998,0.8645563896799999,,,,3
2020-04-16,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,20,0,,,,,,,,,,,,4,,,,0.19699999999999998,,9.445384212469625,,1.42366762956,0.8418726395600002,,,,3
2020-04-17,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,20,1,,,,,,,,,,,,0,,,,0.1944,,8.586712920426931,,1.38067196907,0.8196434014899998,,,,3
2020-04-18,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,20,1,,,,,,,,,,,,0,,,,0.1786,,7.728041628384239,,1.33644380392,0.8035434595500002,,,,3
2020-04-19,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,20,1,,,,,,,,,,,,0,,,,0.3214,,6.869370336341545,,1.29142416905,0.7934454979400001,,,,3
2020-04-20,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,31,1,,,,,,,,,,,,11,,,,0.3738,,14.597411964725783,,1.24622843426,0.7891718746899998,,,,3
2020-04-21,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,34,1,,,,,,,,,,,,3,,,,0.3643,,16.31475454881117,,1.20208966508,0.77881962906,,,,3
2020-04-22,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,34,1,,,,,,,,,,,,0,,,,0.3345,,15.456083256768478,,1.15976355425,0.77949111941,,,,3
2020-04-23,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,38,1,,,,,,,,,,,,4,,,,0.3199,,15.456083256768478,,1.11989020028,0.7852280625499999,,,,3
2020-04-24,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,39,1,,,,,,,,,,,,1,,,,0.3223,,16.31475454881117,,1.08218398153,0.79611291032,,,,3
2020-04-25,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,40,1,,,,,,,,,,,,1,,,,0.3223,,17.173425840853863,,1.04782823844,0.8118040617800002,,,,3
2020-04-26,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,40,1,,,,,,,,,,,,0,,,,0.1795,,17.173425840853863,,1.01699538782,0.8207047390700002,,,,2
2020-04-27,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,40,1,,,,,,,,,,,,0,,,,0.0556,,7.728041628384239,,0.989308119962,0.8402443702380002,,,,2
2020-04-28,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,41,1,,,,,,,,,,,,1,,,,0.0618,,6.010699044298852,,0.9649272044120001,0.8588295396979997,,,,2
2020-04-29,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,42,2,,,,,,,,,,,,1,,,,0.032,,6.869370336341545,,0.943742743996,0.8764919720440001,,,,2
2020-04-30,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,42,2,,,,,,,,,,,,0,,,,0.0267,,3.4346851681707724,,0.925838917139,0.8932073670510003,,,,2
2020-05-01,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,43,2,,,,,,,,,,,,1,,,,0.0243,,3.4346851681707724,,0.9110405857680001,0.9378937961919996,,,,1
2020-05-02,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,43,2,,,,,,,,,,,,0,,,,0.0243,,2.5760138761280795,,0.899011025488,0.9817809499719997,,,,1
2020-05-03,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,45,2,,,,,,,,,,,,2,,,,0.0243,,4.293356460213466,,0.889602416969,1.001817489381,,,,1
2020-05-04,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,46,2,,,,,,,,,,,,1,,,,0.0892,,5.152027752256159,,0.8827690665819999,1.032657621178,,,,1
2020-05-05,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,48,2,,,,,,,,,,,,2,,,,0.0688,,6.010699044298852,,0.878608383479,1.051179215011,,,,1
2020-05-06,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,48,2,,,,,,,,,,,,0,,,,0.0688,,5.152027752256159,,0.877206478574,1.068904418176,,,,1
2020-05-07,USA,NM,Socorro County,35053,,,iso1:us#iso2:us-nm#fips:35053,48,2,,,,,,,,,,,,0,,,,0.0649,,5.152027752256159,,0.8786433193350001,1.0800366433550002,,,,1
